index,county,latitude,longitude,service category,project type,parts,material,connector,equipment,land use,stakeholder,service provider,budget,construction area,load,KPI,construction period
train_9849,Orange,33.591215999999996,-117.697621,T,Landscaping,line,Plastic,PPE,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,26392,16.26,2,775.9635728132248,53
train_9850,Los Angeles,33.830006,-118.387124,T,Landscaping,line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Unknown/Other,Utility Owner,34963,13.94,2,583.3329083421728,55
train_9851,Los Angeles,34.255441999999995,-118.421314,T,Irrigation,line,Plastic,PLM,"Miscellaneous/Other including items not specifically mentioned in picklist and all powered hand tools (jackhammer, electric saw, etc.) (MO)",Private Land Owner,Contractor - 3rd Party,Unknown,144357,12.65,3,581.39516896964,49
train_9852,Los Angeles,34.185665,-118.239497,T,Water Pipeline,line,Steel (ST),SMC,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Public City Street,Contractor - 3rd Party,Utility Owner,13225,8.28,3,1140.7385197919882,82
train_9853,Los Angeles,34.080017,-118.262643,T,Driveway,line,Plastic,PLM,"Miscellaneous/Other including items not specifically mentioned in picklist and all powered hand tools (jackhammer, electric saw, etc.) (MO)",Private Land Owner,Contractor - 3rd Party,Unknown,80031,12.03,2,534.6445494076534,28
train_9854,Los Angeles,34.153338,-118.262974,T,Telecommunications,line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Public City Street,Contractor - 3rd Party,Utility Owner,16614,7.83,3,766.5328989050064,65
train_9855,Riverside,33.88971,-117.11343000000001,T,Electric,valve,Plastic,PP,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Public City Street,Contractor - 3rd Party,Utility Owner,39753,70.97,2,584.1696790742785,79
train_9856,Los Angeles,34.002028,-118.430656,T,Natural Gas Pipeline,valve,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Other,Contractor - 3rd Party,Unknown,54279,14.24,2,,60
train_9857,Los Angeles,33.839463,-118.353699,T,Curb/Sidewalk,line,Plastic,MPL,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Public City Street,Contractor - 3rd Party,Utility Owner,46410,7.98,3,698.363214524796,63
train_9858,Riverside,33.796904999999995,-116.929217,T,Sewer (Sanitary/Storm),line,Plastic,PPE,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Unknown,33370,45.45,2,1003.5753797718727,43
train_9859,Los Angeles,34.063516,-117.790379,T,Storm Drain/Culvert,main,Plastic,PP,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Unknown\Other,Contractor - 3rd Party,Unknown,38911,11.18,4,461.33342446269546,63
train_9860,Tulare,36.178090999999995,-119.370752,T,Fencing,line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,89368,177.83,2,723.6008990348157,54
train_9861,San Bernardino,34.011953000000005,-117.159699,T,Storm Drain/Culvert,line,Plastic,PP,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Public City Street,Contractor - 3rd Party,Utility Owner,50841,46.07,3,1045.6834394711002,52
train_9862,Orange,33.844983,-117.952151,T,Electric,line,Polyethylene (PE),MPL,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Public City Street,Municipality,Utility Owner,68361,15.29,3,686.5347362217832,76
train_9863,Los Angeles,34.037251,-118.423573,T,Natural Gas Pipeline,main,,PP,Directional Drilling (DD),Public Other,Contractor - 3rd Party,Utility Owner,24402,3.95,,569.9945804656297,83
train_9864,Orange,33.634626000000004,-117.874882,T,Electric,line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,34645,16.97,2,575.927152642404,54
train_9865,Riverside,33.646083000000004,-116.275297,T,Water Pipeline,line,Plastic,PPE,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,51262,51.98,2,533.8611633379936,54
train_9866,San Bernardino,34.00448,-117.684707,T,Irrigation,line,Plastic,PLM,"Trencher, ditchwitch, rockwheel, similar equipment (TR)",Public City Street,Contractor - 3rd Party,Other,116847,20.71,3,587.2064484276658,66
train_9867,San Bernardino,34.087181,-117.46545,T,Water Pipeline,line,Plastic,PP,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Other,Contractor - 3rd Party,Utility Owner,77403,22.56,2,,55
train_9868,Los Angeles,34.140822,-118.39286399999999,T,Water Pipeline,line,Plastic,MPL,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Public City Street,Contractor - 3rd Party,Utility Owner,35550,14.47,2,762.3387297881421,58
train_9869,Los Angeles,34.1528,-118.000482,T,Grading,line,Plastic,PLM,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,54168,16.84,3,905.0777169275656,52
train_9870,Los Angeles,34.109595,-118.22868899999999,T,Water Pipeline,line,Plastic,MPL,"Miscellaneous/Other including items not specifically mentioned in picklist and all powered hand tools (jackhammer, electric saw, etc.) (MO)",Public City Street,Utility,Utility Owner,43423,10.18,7,820.8657623426838,42
train_9871,Orange,33.818477,-118.038307,T,Sewer (Sanitary/Storm),valve,Plastic,PPE,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Land Owner,Contractor - 3rd Party,Unknown,47290,11.58,3,768.3938813689073,57
train_9872,Los Angeles,34.070409999999995,-118.35041100000001,T,Sewer (Sanitary/Storm),line,Steel (ST),PLM,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Other,Company Contractor,Unknown,46876,9.62,7,464.8746605082825,69
train_9873,San Bernardino,34.243482,-117.281304,T,Pole,line,Steel (ST),PP,Auger (AG),Public City Street,Utility,Utility Owner,10041,12.5,7,1050.1089393380657,80
train_9874,Orange,33.83099,-117.90516399999998,T,Natural Gas Pipeline,line,Plastic,PPE,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Other,Contractor - 3rd Party,Utility Owner,71553,14.33,3,918.7307436069487,53
train_9875,Orange,33.765896999999995,-117.882224,T,Water Pipeline,line,Polyethylene (PE),MPL,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Public City Street,Contractor - 3rd Party,Utility Owner,28213,11.58,2,848.6936603521747,79
train_9876,Los Angeles,33.923533,-118.200705,T,Sewer (Sanitary/Storm),valve,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Other,98729,7.46,2,706.6909382349701,66
train_9877,Orange,33.787165,-117.93188899999998,T,Unknown/Other,line,Plastic,PLM,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Other,Contractor - 3rd Party,Utility Owner,52813,7.84,3,825.0696529076848,52
train_9878,San Diego,32.739055,-117.24540400000001,TG,Sewer (Sanitary/Storm),line,,MPL,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Public Other,Contractor - 3rd Party,Contract Locator,28875,8.0,2,1313.8074370207128,69
train_9879,Santa Barbara,34.831792,-120.43350900000002,T,Unknown/Other,line,Plastic,PLM,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Other,Contractor - 3rd Party,Utility Owner,62370,84.01,2,1315.0219774092855,52
train_9880,Los Angeles,34.155533,-118.086178,T,Drainage,line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Easement,Contractor - 3rd Party,Other,48637,22.19,2,591.4259164825378,54
train_9881,Los Angeles,33.953617,-118.308428,T,Traffic Signal,line,Plastic,PP,Boring Equipment (BE),Public City Street,Contractor - 3rd Party,Unknown,52655,6.36,2,866.8048397678498,43
train_9882,Los Angeles,33.970343,-118.17136799999999,T,Water Pipeline,line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Unknown,Contractor - 3rd Party,Contract Locator,80842,7.79,3,,61
train_9883,Los Angeles,34.065740000000005,-118.435025,T,Curb/Sidewalk,line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Other,Contractor - 3rd Party,Unknown,58222,6.97,2,546.5770967489627,56
train_9884,Orange,33.571474,-117.772875,T,Landscaping,line,Plastic,PPE,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Other,22250,16.85,2,638.9862251725139,53
train_9885,San Bernardino,34.212329,-117.381179,T,Bldg. Construction,line,Plastic,PPE,"Grader/Scraper including graders, scrapers, bobcats, skiploaders, similar equipment (GR)",Private Land Owner,Contractor - 3rd Party,Utility Owner,65778,66.38,2,992.6529496610684,68
train_9886,Los Angeles,34.078294,-118.18578500000001,T,Landscaping,line,Steel (ST),PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Occupant,Other,57264,13.61,7,988.4839126267253,80
train_9887,Imperial,33.051757,-115.608752,T,Water Pipeline,line,Plastic,PP,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Unknown\Other,Municipality,Utility Owner,4179,30.26,2,1073.1398804503617,52
train_9888,San Diego,32.899592,-117.201203,TG,Grading,line,PE,PPE,"Trencher, ditchwitch, rockwheel, similar equipment (TR)",Private Business,Developer,Unknown,11299,9.26,4,,96
train_9889,Riverside,33.652315,-117.37551200000001,T,Electric,line,Plastic,PPE,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Public City Street,Contractor - 3rd Party,Utility Owner,79589,56.12,2,786.1518255436628,66
train_9890,Riverside,33.710984,-116.204844,T,Sewer (Sanitary/Storm),main,Plastic,PPE,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Public City Street,Contractor - 3rd Party,Utility Owner,89982,22.46,4,593.4181797785279,90
train_9891,San Bernardino,34.186053,-116.432376,T,Water Pipeline,line,Plastic,PP,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Public City Street,Contractor - 3rd Party,Utility Owner,36181,139.57,2,790.0333985509156,65
train_9892,Kern,34.768503,-119.030293,T,Landscaping,valve,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Occupant,Unknown,7388,229.47,2,603.7292552027263,61
train_9893,San Bernardino,33.964199,-117.73706299999999,T,Electric,line,Plastic,PPE,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Unknown,Contractor - 3rd Party,Utility Owner,93835,33.16,2,1028.8820416513372,53
train_9894,Los Angeles,34.10781,-118.362247,T,Bldg. Demolition,line,Plastic,PLM,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Land Owner,Contractor - 3rd Party,Unknown,43176,19.59,2,527.4541373670404,47
train_9895,Los Angeles,34.168771,-118.05021599999999,T,Unknown/Other,line,Steel (ST),CMB,"Miscellaneous/Other including items not specifically mentioned in picklist and all powered hand tools (jackhammer, electric saw, etc.) (MO)",Public Other,Unknown/Other,Other,20394,6.4,7,910.1655570273364,57
train_9896,Los Angeles,34.1528,-118.000482,T,Electric,line,Plastic,MPL,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Public City Street,Contractor - 3rd Party,Utility Owner,61924,12.88,2,731.9330307799067,55
train_9897,Orange,33.896324,-117.79656100000001,T,Unknown/Other,line,Polyethylene (PE),R,"Miscellaneous/Other including items not specifically mentioned in picklist and all powered hand tools (jackhammer, electric saw, etc.) (MO)",Private Land Owner,Unknown/Other,Other,44339,17.27,2,822.1796906083266,51
train_9898,San Diego,33.056022,-117.2599,TG,Electric,line,PE,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Unknown,59429,19.78,3,760.9466744884435,77
train_9899,San Diego,32.741653,-117.128193,TG,Agriculture,line,PE,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Other,42662,11.76,2,,81
train_9900,Los Angeles,33.830006,-118.387124,T,Fencing,line,Plastic,PPE,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Other,41370,5.48,2,1056.862153934664,52
train_9901,Los Angeles,34.046143,-118.05371399999999,T,Pole,line,Plastic,PP,Auger (AG),Public City Street,Contractor - 3rd Party,Unknown,36884,9.76,3,890.2869319292412,46
train_9902,Los Angeles,33.779284000000004,-118.261723,T,Water Pipeline,line,Plastic,MPL,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Public City Street,Municipality,Utility Owner,46443,7.52,2,,61
train_9903,San Diego,32.786772,-117.23420700000001,TG,Railroad Maint.,main,ST,PP,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Public City Street,Contractor - 3rd Party,Unknown,60801,9.99,4,,116
train_9904,Los Angeles,34.408549,-118.12359199999999,T,Landscaping,line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Occupant,Other,59046,193.81,2,,54
train_9905,Los Angeles,33.7801,-118.37241200000001,T,Unknown/Other,main,Steel (ST),MPL,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Public City Street,Developer,Other,23165,25.48,4,710.2078396204226,106
train_9906,San Bernardino,34.205287,-117.117403,T,Electric,line,Plastic,PP,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Public County Road,Contractor - 3rd Party,Utility Owner,11386,14.97,2,1294.3762228391804,52
train_9907,Orange,33.690689,-117.78913700000001,T,Drainage,line,Plastic,PPE,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Unknown,37228,6.63,2,976.4586572038595,49
train_9908,San Diego,32.795509,-116.96975800000001,TG,Natural Gas Pipeline,main,PE,PPE,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Contract Locator,81340,23.26,2,721.554765221753,95
train_9909,Tulare,36.206269,-119.071075,T,Sewer (Sanitary/Storm),line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Occupant,Utility Owner,23553,67.58,2,542.1029754604199,53
